## taxon_id,STRING_type,STRING_name_compact,official_name_NCBI,join_name
1423747,periphery,Lactobacillus fuchuensis,Lactobacillus fuchuensis DSM14340,Lactobacillus fuchuensis
1423748,periphery,Lactobacillus gallinarum,Lactobacillus gallinarum DSM10532,Lactobacillus gallinarum
1423754,periphery,Lactobacillus hamsteri,Lactobacillus hamsteri DSM5661,Lactobacillus hamsteri
1423755,periphery,Lactobacillus hayakitensis,Lactobacillus hayakitensis DSM18933,Lactobacillus hayakitensis
1423758,periphery,Lactobacillus hominis,Lactobacillus hominis DSM23910,Lactobacillus hominis
1423767,periphery,Lactobacillus kitasatonis,Lactobacillus kitasatonis DSM16761,Lactobacillus kitasatonis
1423775,periphery,Lactobacillus nodensis,Lactobacillus nodensis DSM19682,Lactobacillus nodensis
1423780,periphery,Lactobacillus otakiensis,Lactobacillus otakiensis DSM19908,Lactobacillus otakiensis
1423790,periphery,Lactobacillus pasteurii,Lactobacillus pasteurii DSM23907,Lactobacillus pasteurii
1423806,periphery,Lactobacillus sucicola,Lactobacillus sucicola DSM21376,Lactobacillus sucicola
1423807,periphery,Lactobacillus suebicus,Lactobacillus suebicus DSM5007,Lactobacillus suebicus
1423814,periphery,Lactobacillus vaginalis,Lactobacillus vaginalis DSM5837,Lactobacillus vaginalis
1423815,periphery,Lactobacillus versmoldensis,Lactobacillus versmoldensis DSM14857,Lactobacillus versmoldensis
1423816,periphery,Lactobacillus zeae,Lactobacillus zeae DSM20178,Lactobacillus zeae
1424334,periphery,Advenella kashmirensis W13003,Advenella kashmirensis W13003,Advenella kashmirensis
1427984,core,Hepatoplasma crinochetorum,Candidatus Hepatoplasma crinochetorum Av,Hepatoplasma crinochetorum
1429046,periphery,Rhodococcus rhodochrous,Rhodococcus rhodochrous ATCC21198,Rhodococcus rhodochrous
1429851,periphery,Stenotrophomonas maltophilia 5BAI2,Stenotrophomonas maltophilia 5BA-I-2,Stenotrophomonas maltophilia
1429916,periphery,Afipia sp. P5210,Afipia sp. P52-10,Afipia sp.
1430331,periphery,Geobacillus sp. G1w1,Geobacillus sp. G1w1,Geobacillus sp.
1430440,periphery,Magnetospirillum gryphiswaldense,Magnetospirillum gryphiswaldense MSR-1 v2,Magnetospirillum gryphiswaldense
1432050,periphery,Rhizobium etli mimosae,Rhizobium etli bv. mimosae str. IE4771,Rhizobium etli
1432055,periphery,Komagataeibacter rhaeticus,Komagataeibacter rhaeticus AF1,Komagataeibacter rhaeticus
1432056,periphery,Mannheimia varigena USMARC1261,Mannheimia varigena USDA-ARS-USMARC-1261,Mannheimia varigena
1433126,core,Rikenellaceae bacterium M3,Rikenellaceae bacterium M3,Rikenellaceae bacterium
1433287,periphery,Mannheimia varigena USMARC1296,Mannheimia varigena USDA-ARS-USMARC-1296,Mannheimia varigena
1434325,periphery,Dyadobacter tibetensis,Dyadobacter tibetensis Y620-1,Dyadobacter tibetensis
1434929,periphery,Burkholderia pseudomallei ABCPW111,Burkholderia pseudomallei ABCPW 111,Burkholderia pseudomallei
1435051,periphery,Bifidobacterium moukalabense,Bifidobacterium moukalabense DSM27321,Bifidobacterium moukalabense
1435356,periphery,Rhodococcus pyridinivorans,Rhodococcus pyridinivorans SB3094,Rhodococcus pyridinivorans
1437425,core,Criblamydia sequanensis,Criblamydia sequanensis CRIB-18,Criblamydia sequanensis
1437448,periphery,Ochrobactrum rhizosphaerae,Ochrobactrum rhizosphaerae SJY1,Ochrobactrum rhizosphaerae
1437600,periphery,Bifidobacterium pullorum,Bifidobacterium pullorum DSM20433,Bifidobacterium pullorum
1437603,periphery,Bifidobacterium mongoliense,Bifidobacterium mongoliense DSM21395,Bifidobacterium mongoliense
1437605,periphery,Bifidobacterium actinocoloniiforme,Bifidobacterium actinocoloniiforme DSM22766,Bifidobacterium actinocoloniiforme
1437606,periphery,Bifidobacterium bohemicum,Bifidobacterium bohemicum DSM22767,Bifidobacterium bohemicum
1437608,periphery,Bifidobacterium biavatii,Bifidobacterium biavatii DSM23969,Bifidobacterium biavatii
1437609,periphery,Bifidobacterium callitrichos,Bifidobacterium callitrichos DSM23973,Bifidobacterium callitrichos
1437610,periphery,Bifidobacterium reuteri,Bifidobacterium reuteri DSM23975,Bifidobacterium reuteri
1437824,periphery,Castellaniella defragrans,Castellaniella defragrans 65Phen,Castellaniella defragrans
1437882,periphery,Pseudomonas nitroreducens HBP1,Pseudomonas nitroreducens HBP1,Pseudomonas nitroreducens
1439940,periphery,Pseudomonas sp. BAY1663,Pseudomonas sp. BAY1663,Pseudomonas sp.
1440052,periphery,Escherichia albertii KF1,Escherichia albertii KF1,Escherichia albertii
1440053,periphery,Streptomyces scopuliridis,Streptomyces scopuliridis RB72,Streptomyces scopuliridis
1440774,periphery,Mycobacterium aromaticivorans,Mycobacterium aromaticivorans JS19b1,Mycobacterium aromaticivorans
1441629,periphery,Pseudomonas cichorii,Pseudomonas cichorii JBC1,Pseudomonas cichorii
1441930,periphery,Serratia fonticola RB25,Serratia fonticola RB-25,Serratia fonticola
1442598,periphery,Arcobacter cibarius,Arcobacter cibarius LMG 21996,Arcobacter cibarius
1442599,periphery,Luteimonas huabeiensis,Luteimonas huabeiensis HB2,Luteimonas huabeiensis
1443111,periphery,Sulfitobacter guttiformis,Sulfitobacter guttiformis KCTC 32187,Sulfitobacter guttiformis
1443113,periphery,Yersinia enterocolitica LC20,Yersinia enterocolitica LC20,Yersinia enterocolitica
1443122,periphery,Clostridium novyi B NCTC9691,Clostridium novyi B str. NCTC9691,Clostridium novyi
1443125,periphery,Clostridium botulinum CD BKT12695,Clostridium botulinum C/D str. BKT12695,Clostridium botulinum
1443665,periphery,Aquimarina macrocephali,Aquimarina macrocephali JAMB N27,Aquimarina macrocephali
1444306,periphery,Sporolactobacillus terrae,Sporolactobacillus terrae DSM11697,Sporolactobacillus terrae
1444309,periphery,Brevibacillus borstelensis,Brevibacillus borstelensis 3096-7,Brevibacillus borstelensis
1444310,periphery,Bacillus flexus,Bacillus flexus T6186-2,Bacillus flexus
1444711,periphery,Chlamydia sp. Diamant,Chlamydia sp. 'Diamant',Chlamydia sp.
1444712,periphery,Chlamydia sp. Rubis,Chlamydia sp. 'Rubis',Chlamydia sp.
1444770,periphery,Xylella fastidiosa PLS229,Xylella fastidiosa PLS229,Xylella fastidiosa
1445613,periphery,Sciscionella sp. SE31,Sciscionella sp. SE31,Sciscionella sp.
1446473,periphery,Paracoccus yeei,Paracoccus yeei ATCC BAA-599,Paracoccus yeei
1448139,periphery,Aeromonas hydrophila YL17,Aeromonas hydrophila YL17,Aeromonas hydrophila
1448389,periphery,Tomitella biformata,Tomitella biformata AHU 1821,Tomitella biformata
1448857,periphery,Campylobacter sp. CIT045,Campylobacter sp. CIT045,Campylobacter sp.
1448860,periphery,Halobellus rufus,Halobellus rufus,Halobellus rufus
1449044,periphery,Arthrobacter sp. UNC362MFTsu51,Arthrobacter sp. UNC362MFTsu5.1,Arthrobacter sp.
1449048,periphery,Mycobacterium sp. UNC280MFTsu51,Mycobacterium sp. UNC280MFTsu5.1,Mycobacterium sp.
1449049,periphery,Caulobacter sp. UNC358MFTsu51,Caulobacter sp. UNC358MFTsu5.1,Caulobacter sp.
1449050,periphery,Clostridium sp. KNHs205,Clostridium sp. KNHs205,Clostridium sp.
1449058,periphery,Microbacterium sp. UNCCL10,Microbacterium sp. UNCCL10,Microbacterium sp.
1449063,periphery,Paenibacillus sp. UNC451MF,Paenibacillus sp. UNC451MF,Paenibacillus sp.
1449065,periphery,Phyllobacterium sp. UNC302MFCol52,Phyllobacterium sp. UNC302MFCol5.2,Phyllobacterium sp.
1449068,periphery,Rhodococcus sp. UNC23MFCrub11,Rhodococcus sp. UNC23MFCrub1.1,Rhodococcus sp.
1449069,periphery,Rhodococcus sp. UNC363MFTsu51,Rhodococcus sp. UNC363MFTsu5.1,Rhodococcus sp.
1449076,periphery,Sphingomonas sp. UNC305MFCol52,Sphingomonas sp. UNC305MFCol5.2,Sphingomonas sp.
1449080,periphery,Thermus sp. YIM77409,Thermus sp. YIM 77409,Thermus sp.
1449126,periphery,Clostridiales bacterium DRI13,Clostridiales bacterium DRI-13,Clostridiales bacterium
1449335,core,Carnobacterium alterfunditum,Carnobacterium alterfunditum DSM5972,Carnobacterium alterfunditum
1449336,periphery,Carnobacterium divergens,Carnobacterium divergens DSM20623,Carnobacterium divergens
1449337,periphery,Carnobacterium funditum,Carnobacterium funditum DSM5970,Carnobacterium funditum
1449338,periphery,Carnobacterium gallinarum,Carnobacterium gallinarum DSM4847,Carnobacterium gallinarum
1449342,periphery,Carnobacterium mobile,Carnobacterium mobile DSM4848,Carnobacterium mobile
1449343,periphery,Carnobacterium pleistocenium,Carnobacterium pleistocenium FTR1,Carnobacterium pleistocenium
1449345,periphery,Helicobacter rodentium,Helicobacter rodentium ATCC700285,Helicobacter rodentium
1449346,periphery,Kitasatospora azatica,Kitasatospora azatica KCTC 9699,Kitasatospora azatica
1449347,periphery,Kitasatospora mediocidica,Kitasatospora mediocidica KCTC 9733,Kitasatospora mediocidica
1449350,periphery,Roseivivax halodurans,Roseivivax halodurans JCM 10272,Roseivivax halodurans
1449351,periphery,Roseivivax isoporae,Roseivivax isoporae LMG 25204,Roseivivax isoporae
1449353,periphery,Streptacidiphilus oryzae,Streptacidiphilus oryzae TH49,Streptacidiphilus oryzae
1449355,periphery,Streptomyces yeochonensis,Streptomyces yeochonensis CN732,Streptomyces yeochonensis
1449357,periphery,Thermus tengchongensis,Thermus tengchongensis YIM 77401,Thermus tengchongensis
1449976,periphery,Kutzneria albida,Kutzneria albida DSM43870,Kutzneria albida
1450525,periphery,Flavobacterium succinicans,Flavobacterium succinicans LMG 10402,Flavobacterium succinicans
1450694,periphery,Bacillus sp. TS2,Bacillus sp. TS-2,Bacillus sp.
1451189,periphery,Corynebacterium falsenii,Corynebacterium falsenii DSM44353,Corynebacterium falsenii
1451261,periphery,Microbacterium sp. MRS1,Microbacterium sp. MRS-1,Microbacterium sp.
1452535,periphery,Microbacterium sp. CrK32,Microbacterium sp. Cr-K32,Microbacterium sp.
1452536,periphery,Microbacterium sp. CrK20,Microbacterium sp. Cr-K20,Microbacterium sp.
1452718,periphery,Pseudomonas sp. RL,Pseudomonas sp. RL,Pseudomonas sp.
1453496,core,Hafnia alvei,Hafnia alvei FB1,Hafnia alvei
1453498,periphery,Flavobacterium aquatile,Flavobacterium aquatile LMG 4008,Flavobacterium aquatile
1453500,core,Schleiferia thermophila,Schleiferia thermophila str. Yellowstone,Schleiferia thermophila
1453501,core,Microbulbifer sp. HZ11,Microbulbifer sp. HZ11,Microbulbifer sp.
1453503,periphery,Pseudomonas pseudoalcaligenes AD6,Pseudomonas pseudoalcaligenes AD6,Pseudomonas pseudoalcaligenes
1453505,periphery,Flavobacterium chungangense,Flavobacterium chungangense LMG 26729,Flavobacterium chungangense
1454004,periphery,Accumulibacter sp. BA93,Candidatus Accumulibacter sp. BA-93,Accumulibacter sp.
1454007,periphery,Pedobacter borealis,Pedobacter borealis DSM19626,Pedobacter borealis
1454010,core,Cellulomonas sp. HZM,Cellulomonas sp. HZM,Cellulomonas sp.
1454202,periphery,Photobacterium phosphoreum,Photobacterium phosphoreum ANT220,Photobacterium phosphoreum
1455608,periphery,Haladaptatus cibarius,Haladaptatus cibarius D43,Haladaptatus cibarius
1457250,periphery,Halapricum salinum,Halapricum salinum,Halapricum salinum
1457393,periphery,Acetobacter aceti 1023,Acetobacter aceti 1023,Acetobacter aceti
1458275,periphery,Hylemonella gracilis Niagara,Hylemonella gracilis str. Niagara R,Hylemonella gracilis
1458357,periphery,Burkholderia sp. MP1,Burkholderia sp. MP-1,Burkholderia sp.
1458427,core,Comamonadaceae bacterium H1,Comamonadaceae bacterium H1,Comamonadaceae bacterium
1458462,periphery,Lachnospiraceae bacterium AC2029,Lachnospiraceae bacterium AC2029,Lachnospiraceae bacterium
1459636,core,Nitrososphaera evergladensis,Candidatus Nitrososphaera evergladensis SR1,Nitrososphaera evergladensis
1460634,periphery,Geomicrobium sp. JCM19037,Geomicrobium sp. JCM 19037,Geomicrobium sp.
1460635,core,Geomicrobium sp. JCM19038,Geomicrobium sp. JCM 19038,Geomicrobium sp.
1460640,periphery,Bacillus sp. JCM19046,Bacillus sp. JCM 19046,Bacillus sp.
1461577,periphery,Weeksella sp. FF8,Weeksella sp. FF8,Weeksella sp.
1461579,periphery,Haemophilus sp. FF7,Haemophilus sp. FF7,Haemophilus sp.
1461580,periphery,Bacillus sp. JCE,Bacillus sp. JCE,Bacillus sp.
1461582,core,Jeotgalicoccus sp. 13MG44air,Jeotgalicoccus sp. 13MG44_air,Jeotgalicoccus sp.
1461693,core,Actibacterium atlanticum,Actibacterium atlanticum,Actibacterium atlanticum
1461694,core,Oceanicola sp. 22IIS11g,Oceanicola sp. 22II-S11g,Oceanicola sp.
1462526,periphery,Virgibacillus sp. Vm5,Virgibacillus sp. Vm-5,Virgibacillus sp.
1462527,periphery,Oceanobacillus sp. S5,Oceanobacillus sp. S5,Oceanobacillus sp.
1463820,periphery,Actinosporangium sp. NRRLB3428,Actinosporangium sp. NRRL B-3428,Actinosporangium sp.
1463821,periphery,Glycomyces sp. NRRLB16210,Glycomyces sp. NRRL B-16210,Glycomyces sp.
1463825,periphery,Saccharothrix sp. NRRLB16314,Saccharothrix sp. NRRL B-16314,Saccharothrix sp.
1463841,periphery,Streptomyces sp. NRRLF2580,Streptomyces sp. NRRL F-2580,Streptomyces sp.
1463845,periphery,Streptomyces sp. NRRLF2890,Streptomyces sp. NRRL F-2890,Streptomyces sp.
1463853,periphery,Streptomyces sp. NRRLF5008,Streptomyces sp. NRRL F-5008,Streptomyces sp.
1463854,periphery,Streptomyces sp. NRRLF5053,Streptomyces sp. NRRL F-5053,Streptomyces sp.
1463855,periphery,Streptomyces sp. NRRLF5065,Streptomyces sp. NRRL F-5065,Streptomyces sp.
1463856,periphery,Streptomyces sp. NRRLF5123,Streptomyces sp. NRRL F-5123,Streptomyces sp.
1463857,periphery,Streptomyces sp. NRRLF5126,Streptomyces sp. NRRL F-5126,Streptomyces sp.
1463858,periphery,Streptomyces sp. NRRLF5135,Streptomyces sp. NRRL F-5135,Streptomyces sp.
1463861,periphery,Streptomyces sp. NRRLF525,Streptomyces sp. NRRL F-525,Streptomyces sp.
1463864,periphery,Streptomyces sp. NRRLF5630,Streptomyces sp. NRRL F-5630,Streptomyces sp.
1463879,periphery,Streptomyces sp. NRRLF6677,Streptomyces sp. NRRL F-6677,Streptomyces sp.
1463881,periphery,Streptomyces sp. NRRLS118,Streptomyces sp. NRRL S-118,Streptomyces sp.
1463885,periphery,Streptomyces sp. NRRLS149,Streptomyces sp. NRRL S-149,Streptomyces sp.
1463887,periphery,Streptomyces sp. NRRLS1777,Streptomyces sp. NRRL S-1777,Streptomyces sp.
1463895,periphery,Streptomyces sp. NRRLS237,Streptomyces sp. NRRL S-237,Streptomyces sp.
1463900,periphery,Streptomyces sp. NRRLS337,Streptomyces sp. NRRL S-337,Streptomyces sp.
1463901,periphery,Streptomyces sp. NRRLS340,Streptomyces sp. NRRL S-340,Streptomyces sp.
1463903,periphery,Streptomyces sp. NRRLS37,Streptomyces sp. NRRL S-37,Streptomyces sp.
1463909,periphery,Streptomyces sp. NRRLS474,Streptomyces sp. NRRL S-474,Streptomyces sp.
1463917,periphery,Streptomyces sp. NRRLS646,Streptomyces sp. NRRL S-646,Streptomyces sp.
1463920,periphery,Streptomyces sp. NRRLS87,Streptomyces sp. NRRL S-87,Streptomyces sp.
1463921,periphery,Streptomyces sp. NRRLS920,Streptomyces sp. NRRL S-920,Streptomyces sp.
1463926,periphery,Streptomyces sp. NRRLWC3626,Streptomyces sp. NRRL WC-3626,Streptomyces sp.
1463934,periphery,Streptomyces sp. NRRLWC3742,Streptomyces sp. NRRL WC-3742,Streptomyces sp.
1463936,periphery,Streptomyces sp. NRRLWC3773,Streptomyces sp. NRRL WC-3773,Streptomyces sp.
1464048,periphery,Micromonospora parva,Micromonospora parva,Micromonospora parva
1469245,periphery,Thioalkalivibrio sp. HK1,Thioalkalivibrio sp. HK1,Thioalkalivibrio sp.
1469557,periphery,Lacinutrix sp. PAMC27137,Lacinutrix sp. PAMC 27137,Lacinutrix sp.
1469607,periphery,Scytonema hofmanni,[Scytonema hofmanni] UTEX 2349,Scytonema hofmanni
1469613,core,Rhodovulum sp. NI22,Rhodovulum sp. NI22,Rhodovulum sp.
1469948,periphery,Clostridium sp. KNHs209,Clostridium sp. KNHs209,Clostridium sp.
1470591,periphery,Sphingomonas sp. RIT328,Sphingomonas sp. RIT328,Sphingomonas sp.
1470593,periphery,Pseudomonas sp. RIT357,Pseudomonas sp. RIT357,Pseudomonas sp.
1471459,periphery,Prochlorococcus sp. scB241528O2,Prochlorococcus sp. scB241_528O2,Prochlorococcus sp.
1471522,periphery,Prochlorococcus sp. scB245a520K10,Prochlorococcus sp. scB245a_520K10,Prochlorococcus sp.
1472418,core,Falsirhodobacter sp. alg1,Falsirhodobacter sp. alg1,Falsirhodobacter sp.
1472716,periphery,Burkholderia sp. K24,Burkholderia sp. K24,Burkholderia sp.
1473546,periphery,Lysinibacillus sp. BF4,Lysinibacillus sp. BF-4,Lysinibacillus sp.
1476583,periphery,Deinococcus phoenicis,Deinococcus phoenicis,Deinococcus phoenicis
1476876,periphery,Streptomyces sp. NRRLB24720,Streptomyces sp. NRRL B-24720,Streptomyces sp.
1476973,periphery,Peptostreptococcaceae bacterium VA2,Peptostreptococcaceae bacterium VA2,Peptostreptococcaceae bacterium
1479235,periphery,Halomonas sp. HL48,Halomonas sp. HL-48,Halomonas sp.
1479237,core,Marinobacter sp. HL58,Marinobacter sp. HL-58,Marinobacter sp.
1479238,periphery,Oceanicaulis sp. HL87,Oceanicaulis sp. HL-87,Oceanicaulis sp.
1479239,periphery,Porphyrobacter sp. HL46,Porphyrobacter sp. HL-46,Porphyrobacter sp.
1479623,periphery,Curtobacterium sp. S6,Curtobacterium sp. S6,Curtobacterium sp.
1480694,periphery,Spirochaeta sp. JC230,Spirochaeta sp. JC230,Spirochaeta sp.
1484157,periphery,Pantoea sp. PSNIH2,Pantoea sp. PSNIH2,Pantoea sp.
1484158,periphery,Pantoea sp. PSNIH1,Pantoea sp. PSNIH1,Pantoea sp.
1484460,core,Psychroserpens sp. PAMC27130,Psychroserpens sp. PAMC 27130,Psychroserpens sp.
1484479,core,Exiguobacterium sp. AB2,Exiguobacterium sp. AB2,Exiguobacterium sp.
1485543,periphery,Selenomonas sp. AE3005,Selenomonas sp. AE3005,Selenomonas sp.
1485544,periphery,Ferriphaselus sp. R1,Ferriphaselus sp. R-1,Ferriphaselus sp.
1485545,periphery,Zetaproteobacteria bacterium TAG1,Zetaproteobacteria bacterium TAG-1,Zetaproteobacteria bacterium
1487921,periphery,Clostridium sp. HMP27,Clostridium sp. HMP27,Clostridium sp.
1487923,periphery,Desulfosporosinus sp. HMP52,Desulfosporosinus sp. HMP52,Desulfosporosinus sp.
1487953,periphery,Leptolyngbya sp. JSC1,Leptolyngbya sp. JSC-1,Leptolyngbya sp.
1487956,periphery,Corynebacterium sp. ATCC6931,Corynebacterium sp. ATCC6931,Corynebacterium sp.
1488328,periphery,Pseudomonas sp. Ant303,Pseudomonas sp. Ant30-3,Pseudomonas sp.
1489678,core,Deinococcus sp. RL,Deinococcus sp. RL,Deinococcus sp.
1492737,periphery,Flavobacterium sp. EM1308,Flavobacterium sp. EM1308,Flavobacterium sp.
1492738,periphery,Flavobacterium sp. EM1321,Flavobacterium sp. EM1321,Flavobacterium sp.
1492922,core,Gammaproteobacteria bacterium MFB021,Gammaproteobacteria bacterium MFB021,Gammaproteobacteria bacterium
1496688,periphery,Cyanobium sp. CACIAM14,Cyanobium sp. CACIAM 14,Cyanobium sp.
1497679,periphery,Listeriaceae bacterium FSLA50209,Listeriaceae bacterium FSL A5-0209,Listeriaceae bacterium
1499498,core,Prochlorococcus sp. MIT0601,Prochlorococcus sp. MIT 0601,Prochlorococcus sp.
1499499,core,Prochlorococcus sp. MIT0602,Prochlorococcus sp. MIT 0602,Prochlorococcus sp.
1499502,periphery,Prochlorococcus sp. MIT0701,Prochlorococcus sp. MIT 0701,Prochlorococcus sp.
1499680,periphery,Bacillus sp. MT2,Bacillus sp. MT2,Bacillus sp.
1499683,periphery,Clostridium sp. CL6,Clostridium sp. CL-6,Clostridium sp.
1499684,periphery,Clostridium sp. CL2,Clostridium sp. CL-2,Clostridium sp.
1499685,periphery,Bacillus sp. KW12,Bacillus sp. KW-12,Bacillus sp.
1499686,periphery,Pseudomonas sp. 20BN,Pseudomonas sp. 20_BN,Pseudomonas sp.
1499689,periphery,Clostridium sp. LF2,Clostridium sp. LF2,Clostridium sp.
1499967,core,Bacterium UASB270,bacterium UASB270,Bacterium UASB270
1499968,periphery,Paenibacillus sp. TCA20,Paenibacillus sp. TCA20,Paenibacillus sp.
1500257,periphery,Rhizobium sp. YR295,Rhizobium sp. YR295,Rhizobium sp.
1500259,periphery,Rhizobium sp. YR519,Rhizobium sp. YR519,Rhizobium sp.
